17,2,3.0,-1.53,24.35
17,2,4.0,-1.53,26.35
17,2,5.0,4.01,0.87
17,2,6.0,6.01,0.87
17,2,7.0,5.01,0.87
17,2,8.0,5.01,-0.13
17,2,9.0,5.01,1.87
17,2,10.0,-1.5,25.49
17,2,11.0,0.5,25.49
17,2,12.0,-0.50,25.49
17,2,13.0,-0.50,24.49
17,2,14.0,-0.50,26.49
18,0,0.0,4.3,-0.25
18,0,1.0,6.3,-0.25
18,0,2.0,5.30,-0.25
18,0,3.0,5.30,-1.25
18,0,4.0,5.30,0.75
18,0,5.0,3.23,-0.39
18,0,6.0,5.23,-0.39
18,0,7.0,4.23,-0.39
18,0,8.0,4.23,-1.39
18,0,9.0,4.23,0.61
18,0,10.0,-0.42,25.64
18,0,11.0,1.58,25.64
18,0,12.0,0.58,25.64
18,0,13.0,0.58,24.64
18,0,14.0,0.58,26.64
18,1,0.0,0.81,20.03
18,1,1.0,2.81,20.03
18,1,2.0,1.81,20.03
18,1,3.0,1.81,19.03
18,1,4.0,1.81,21.03
18,1,5.0,3.35,-0.25
18,1,6.0,5.35,-0.25
18,1,7.0,4.35,-0.25
18,1,8.0,4.35,-1.25
18,1,9.0,4.35,0.75
18,1,10.0,0.81,25.98
18,1,11.0,2.81,25.98
18,1,12.0,1.81,25.98
18,1,13.0,1.81,24.98
18,1,14.0,1.81,26.98
18,2,0.0,-0.28,26.14
18,2,1.0,1.72,26.14
18,2,2.0,0.72,26.14
18,2,3.0,0.72,25.14
18,2,4.0,0.72,27.14
18,2,5.0,3.41,-0.91
18,2,6.0,5.41,-0.91
18,2,7.0,4.41,-0.91
18,2,8.0,4.41,-1.91
18,2,9.0,4.41,0.09
18,2,10.0,0.81,25.92
18,2,11.0,2.81,25.92
18,2,12.0,1.81,25.92
18,2,13.0,1.81,24.92
18,2,14.0,1.81,26.92
19,0,0.0,4.09,0.61
19,0,1.0,6.09,0.61
19,0,2.0,5.09,0.61
